ts_code,symbol,name,area,industry,market,list_date
003037.SZ,003037,三和管桩,广东,水泥,主板,20210204
605028.SH,605028,世茂能源,浙江,供气供热,主板,20210712
605589.SH,605589,圣泉集团,山东,化工原料,主板,20210810
605089.SH,605089,味知香,江苏,食品,主板,20210427
600032.SH,600032,浙江新能,浙江,新型电力,主板,20210525
003035.SZ,003035,南网能源,广东,新型电力,主板,20210119
600905.SH,600905,三峡能源,北京,新型电力,主板,20210610
600935.SH,600935,华塑股份,安徽,化工原料,主板,20211126
605499.SH,605499,东鹏饮料,深圳,软饮料,主板,20210527
605189.SH,605189,富春染织,安徽,纺织,主板,20210528
003040.SZ,003040,楚天龙,广东,通信设备,主板,20210322
601995.SH,601995,中金公司,北京,证券,主板,20201102
003038.SZ,003038,鑫铂股份,安徽,铝,主板,20210210
001206.SZ,001206,依依股份,天津,造纸,主板,20210518
605507.SH,605507,国邦医药,浙江,化学制药,主板,20210802
605056.SH,605056,咸亨国际,浙江,电器仪表,主板,20210720
601399.SH,601399,国机重装,四川,工程机械,主板,20200608
605020.SH,605020,永和股份,浙江,化工原料,主板,20210709
003042.SZ,003042,中农联合,山东,农药化肥,主板,20210406
605566.SH,605566,福莱蒽特,浙江,染料涂料,主板,20211025
603216.SH,603216,梦天家居,浙江,家居用品,主板,20211215
605365.SH,605365,立达信,福建,家用电器,主板,20210720
001215.SZ,001215,千味央厨,河南,食品,主板,20210906
605488.SH,605488,福莱新材,浙江,塑料,主板,20210513
001207.SZ,001207,联科科技,山东,化工原料,主板,20210623
605167.SH,605167,利柏特,江苏,建筑工程,主板,20210726
601921.SH,601921,浙版传媒,浙江,出版业,主板,20210723
001202.SZ,001202,炬申股份,广东,仓储物流,主板,20210429
603511.SH,603511,爱慕股份,北京,服饰,主板,20210531
605259.SH,605259,绿田机械,浙江,农用机械,主板,20210615
001269.SZ,001269,欧晶科技,内蒙,矿物制品,主板,20220930
001205.SZ,001205,盛航股份,江苏,水运,主板,20210513
001213.SZ,001213,中铁特货,北京,铁路,主板,20210908
001219.SZ,001219,青岛食品,山东,食品,主板,20211021
001212.SZ,001212,中旗新材,广东,其他建材,主板,20210823
600955.SH,600955,维远股份,山东,化工原料,主板,20210915
603107.SH,603107,上海汽配,上海,汽车配件,主板,20231101
001217.SZ,001217,华尔泰,安徽,化工原料,主板,20210929
605588.SH,605588,冠石科技,江苏,元器件,主板,20210812
605555.SH,605555,德昌股份,浙江,家用电器,主板,20211021
605598.SH,605598,上海港湾,上海,建筑工程,主板,20210917
001211.SZ,001211,双枪科技,浙江,家居用品,主板,20210805
605138.SH,605138,盛泰集团,浙江,服饰,主板,20211027
001288.SZ,001288,运机集团,四川,专用机械,主板,20211101
001208.SZ,001208,华菱线缆,湖南,电气设备,主板,20210624
603836.SH,603836,海程邦达,山东,仓储物流,主板,20210526
001209.SZ,001209,洪兴股份,广东,服饰,主板,20210723
605580.SH,605580,恒盛能源,浙江,供气供热,主板,20210819
605599.SH,605599,菜百股份,北京,服饰,主板,20210909
603213.SH,603213,镇洋发展,浙江,化工原料,主板,20211111
605577.SH,605577,龙版传媒,黑龙江,出版业,主板,20210824
605033.SH,605033,美邦股份,陕西,农药化肥,主板,20210916
605567.SH,605567,春雪食品,山东,食品,主板,20211013
001317.SZ,001317,三羊马,重庆,铁路,主板,20211130
001234.SZ,001234,泰慕士,江苏,服饰,主板,20220111
603280.SH,603280,南方路机,福建,工程机械,主板,20221108
603071.SH,603071,物产环能,浙江,批发业,主板,20211216
601956.SH,601956,东贝集团,湖北,家用电器,主板,20201225
603402.SH,603402,陕西旅游,陕西,旅游景点,主板,20260106
603122.SH,603122,合富中国,上海,医药商业,主板,20220216
003041.SZ,003041,真爱美家,浙江,纺织,主板,20210406
603230.SH,603230,内蒙新华,内蒙,出版业,主板,20211224
600927.SH,600927,永安期货,浙江,多元金融,主板,20211223
603176.SH,603176,汇通集团,河北,建筑工程,主板,20211231
603048.SH,603048,浙江黎明,浙江,汽车配件,主板,20211116
601059.SH,601059,信达证券,北京,证券,主板,20230201
601728.SH,601728,中国电信,北京,电信运营,主板,20210820
603215.SH,603215,比依股份,浙江,家用电器,主板,20220218
603209.SH,603209,兴通股份,福建,水运,主板,20220324
603219.SH,603219,富佳股份,浙江,家用电器,主板,20211122
603132.SH,603132,金徽股份,甘肃,铅锌,主板,20220222
603070.SH,603070,万控智造,浙江,电气设备,主板,20220310
603182.SH,603182,嘉华股份,山东,食品,主板,20220909
001268.SZ,001268,联合精密,广东,机械基件,主板,20220630
001258.SZ,001258,立新能源,新疆,新型电力,主板,20220727
603237.SH,603237,五芳斋,浙江,食品,主板,20220831
001311.SZ,001311,多利科技,安徽,汽车配件,主板,20230227
001298.SZ,001298,好上好,深圳,元器件,主板,20221031
603418.SH,603418,友升股份,上海,汽车配件,主板,20250923
603325.SH,603325,博隆技术,上海,化工机械,主板,20240110
001230.SZ,001230,劲旅环境,安徽,环境保护,主板,20220715
001309.SZ,001309,德明利,深圳,半导体,主板,20220701
001318.SZ,001318,阳光乳业,江西,乳制品,主板,20220520
603051.SH,603051,鹿山新材,广东,塑料,主板,20220325
001323.SZ,001323,慕思股份,广东,家居用品,主板,20220623
001259.SZ,001259,利仁科技,北京,家用电器,主板,20220831
001228.SZ,001228,永泰运,浙江,仓储物流,主板,20220429
001283.SZ,001283,豪鹏科技,深圳,电气设备,主板,20220905
001308.SZ,001308,康冠科技,深圳,元器件,主板,20220318
001266.SZ,001266,宏英智能,上海,电器仪表,主板,20220228
001338.SZ,001338,永顺泰,广东,啤酒,主板,20221116
001222.SZ,001222,源飞宠物,浙江,文教休闲,主板,20220818
001336.SZ,001336,楚环科技,浙江,专用机械,主板,20220725
001226.SZ,001226,拓山重工,安徽,工程机械,主板,20220622
001231.SZ,001231,农心科技,陕西,农药化肥,主板,20220819
603272.SH,603272,联翔股份,浙江,家居用品,主板,20220520
603097.SH,603097,江苏华辰,江苏,电气设备,主板,20220512
603173.SH,603173,福斯达,浙江,机械基件,主板,20230130
603061.SH,603061,金海通,天津,半导体,主板,20230303
603191.SH,603191,望变电气,重庆,电气设备,主板,20220428
603235.SH,603235,天新药业,江西,化学制药,主板,20220712
603211.SH,603211,晋拓股份,上海,汽车配件,主板,20220725
603201.SH,603201,常润股份,江苏,汽车配件,主板,20220729
603206.SH,603206,嘉环科技,江苏,通信设备,主板,20220506
601089.SH,601089,福元医药,北京,化学制药,主板,20220630
603057.SH,603057,紫燕食品,上海,食品,主板,20220926
603170.SH,603170,宝立食品,上海,食品,主板,20220715
001322.SZ,001322,箭牌家居,广东,家居用品,主板,20221026
001301.SZ,001301,尚太科技,河北,电气设备,主板,20221228
001339.SZ,001339,智微智能,深圳,IT设备,主板,20220815
001314.SZ,001314,亿道信息,深圳,元器件,主板,20230214
001316.SZ,001316,润贝航科,深圳,批发业,主板,20220624
001238.SZ,001238,浙江正特,浙江,家居用品,主板,20220919
001260.SZ,001260,坤泰股份,山东,汽车配件,主板,20230216
603190.SH,603190,亚通精工,山东,汽车配件,主板,20230217
603291.SH,603291,联合水务,江苏,水务,主板,20230327
603151.SH,603151,邦基科技,山东,饲料,主板,20221019
603163.SH,603163,圣晖集成,江苏,建筑工程,主板,20221013
001300.SZ,001300,三柏硕,山东,文教休闲,主板,20221019
001319.SZ,001319,铭科精技,广东,汽车配件,主板,20220512
001331.SZ,001331,胜通能源,山东,供气供热,主板,20220908
001255.SZ,001255,博菲电气,浙江,电气设备,主板,20220930
001366.SZ,001366,播恩集团,江西,饲料,主板,20230307
001229.SZ,001229,魅视科技,广东,IT设备,主板,20220808
603153.SH,603153,上海建科,上海,建筑工程,主板,20230313
603255.SH,603255,鼎际得,辽宁,化工原料,主板,20220818
001216.SZ,001216,华瓷股份,湖南,家居用品,主板,20211019
001400.SZ,001400,江顺科技,江苏,专用机械,主板,20250424
001333.SZ,001333,光华股份,浙江,化工原料,主板,20221208
600941.SH,600941,中国移动,北京,电信运营,主板,20220105
001376.SZ,001376,百通能源,江西,供气供热,主板,20231103
603052.SH,603052,可川科技,江苏,元器件,主板,20221011
601022.SH,601022,宁波远洋,浙江,水运,主板,20221208
603065.SH,603065,宿迁联盛,江苏,化工原料,主板,20230321
601868.SH,601868,中国能建,北京,建筑工程,主板,20210928
601136.SH,601136,首创证券,北京,证券,主板,20221222
603130.SH,603130,云中马,浙江,纺织,主板,20221118
603072.SH,603072,天和磁材,内蒙,矿物制品,主板,20250103
001223.SZ,001223,欧克科技,江西,专用机械,主板,20221212
001256.SZ,001256,炜冈科技,浙江,轻工机械,主板,20221205
603281.SH,603281,江瀚新材,湖北,化工原料,主板,20230131
600925.SH,600925,苏能股份,江苏,煤炭开采,主板,20230329
001388.SZ,001388,信通电子,山东,电气设备,主板,20250701
001337.SZ,001337,四川黄金,四川,黄金,主板,20230303
001225.SZ,001225,和泰机电,浙江,专用机械,主板,20230222
603073.SH,603073,彩蝶实业,浙江,纺织,主板,20230316
603307.SH,603307,扬州金泉,江苏,文教休闲,主板,20230216
001368.SZ,001368,通达创智,福建,文教休闲,主板,20230313
001267.SZ,001267,汇绿生态,湖北,建筑工程,主板,20211117
001358.SZ,001358,兴欣新材,浙江,化工原料,主板,20231221
600938.SH,600938,中国海油,北京,石油开采,主板,20220421
601061.SH,601061,中信金属,北京,商贸代理,主板,20230410
001287.SZ,001287,中电港,深圳,元器件,主板,20230410
603282.SH,603282,亚光股份,浙江,专用机械,主板,20230315
603373.SH,603373,安邦护卫,浙江,仓储物流,主板,20231220
001286.SZ,001286,陕西能源,陕西,火力发电,主板,20230410
001367.SZ,001367,海森药业,浙江,化学制药,主板,20230410
603135.SH,603135,中重科技,天津,专用机械,主板,20230410
601065.SH,601065,江盐集团,江西,化工原料,主板,20230410
603125.SH,603125,常青科技,江苏,化工原料,主板,20230410
001324.SZ,001324,长青科技,江苏,运输设备,主板,20230522
001278.SZ,001278,一彬科技,浙江,汽车配件,主板,20230308
603137.SH,603137,恒尚节能,江苏,装修装饰,主板,20230419
601133.SH,601133,柏诚股份,江苏,建筑工程,主板,20230410
001289.SZ,001289,龙源电力,北京,新型电力,主板,20220124
001373.SZ,001373,翔腾新材,江苏,元器件,主板,20230601
001306.SZ,001306,夏厦精密,浙江,机械基件,主板,20231116
001378.SZ,001378,德冠新材,广东,塑料,主板,20231030
001380.SZ,001380,华纬科技,浙江,汽车配件,主板,20230516
603172.SH,603172,万丰股份,浙江,染料涂料,主板,20230510
603276.SH,603276,恒兴新材,江苏,化工原料,主板,20230925
001282.SZ,001282,三联锻造,安徽,汽车配件,主板,20230524
603120.SH,603120,肯特催化,浙江,化工原料,主板,20250416
603193.SH,603193,润本股份,广东,日用化工,主板,20231017
001360.SZ,001360,南矿集团,江西,工程机械,主板,20230410
001386.SZ,001386,马可波罗,广东,家居用品,主板,20251022
001328.SZ,001328,登康口腔,重庆,日用化工,主板,20230410
001326.SZ,001326,联域股份,深圳,电气设备,主板,20231109
603119.SH,603119,浙江荣泰,浙江,汽车配件,主板,20230801
603004.SH,603004,鼎龙科技,浙江,化工原料,主板,20231227
603162.SH,603162,海通发展,福建,水运,主板,20230329
001395.SZ,001395,亚联机械,吉林,专用机械,主板,20250127
001279.SZ,001279,强邦新材,安徽,广告包装,主板,20241011
603275.SH,603275,众辰科技,上海,电器仪表,主板,20230823
603205.SH,603205,健尔康,江苏,医疗保健,主板,20241107
603075.SH,603075,热威股份,浙江,家用电器,主板,20230911
601096.SH,601096,宏盛华源,山东,钢加工,主板,20231222
603350.SH,603350,安乃达,上海,电气设备,主板,20240703
603273.SH,603273,天元智能,江苏,专用机械,主板,20231023
603310.SH,603310,巍华新材,浙江,化工原料,主板,20240814
603194.SH,603194,中力股份,浙江,工程机械,主板,20241224
603207.SH,603207,小方制药,上海,化学制药,主板,20240826
603270.SH,603270,金帝股份,山东,机械基件,主板,20230901
603231.SH,603231,索宝蛋白,浙江,食品,主板,20231215
603124.SH,603124,江南新材,江西,铜,主板,20250320
600930.SH,600930,华电新能,福建,新型电力,主板,20250716
603082.SH,603082,北自科技,北京,运输设备,主板,20240130
603344.SH,603344,星德胜,江苏,电气设备,主板,20240320
001239.SZ,001239,永达股份,湖南,工程机械,主板,20231212
001379.SZ,001379,腾达科技,山东,机械基件,主板,20240119
001369.SZ,001369,双欣环保,内蒙,化纤,主板,20251230
001359.SZ,001359,平安电工,湖北,矿物制品,主板,20240328
001221.SZ,001221,悍高集团,广东,家居用品,主板,20250730
001389.SZ,001389,广合科技,广东,元器件,主板,20240402
001356.SZ,001356,富岭股份,浙江,塑料,主板,20250123
001390.SZ,001390,古麒绒材,安徽,纺织,主板,20250529
603395.SH,603395,红四方,安徽,农药化肥,主板,20241126
603257.SH,603257,中国瑞林,江西,建筑工程,主板,20250408
603391.SH,603391,力聚热能,浙江,专用机械,主板,20240731
603271.SH,603271,永杰新材,浙江,铝,主板,20250311
603285.SH,603285,键邦股份,山东,化工原料,主板,20240705
603296.SH,603296,华勤技术,上海,元器件,主板,20230808
001277.SZ,001277,速达股份,河南,专用机械,主板,20240903
603375.SH,603375,盛景微,江苏,半导体,主板,20240124
603091.SH,603091,众鑫股份,浙江,家居用品,主板,20240920
603062.SH,603062,麦加芯彩,上海,染料涂料,主板,20231107
601033.SH,601033,永兴股份,广东,环境保护,主板,20240118
001335.SZ,001335,信凯科技,浙江,化工原料,主板,20250415
001387.SZ,001387,雪祺电气,安徽,家用电器,主板,20240111
001396.SZ,001396,誉帆科技,上海,建筑工程,主板,20251230
001391.SZ,001391,国货航,北京,仓储物流,主板,20241230
603049.SH,603049,中策橡胶,浙江,汽车配件,主板,20250605
603341.SH,603341,龙旗科技,上海,通信设备,主板,20240301
601083.SH,601083,锦江航运,上海,水运,主板,20231205
603409.SH,603409,汇通控股,安徽,汽车配件,主板,20250304
603376.SH,603376,大明电子,浙江,汽车配件,主板,20251106
603312.SH,603312,西典新能,江苏,电气设备,主板,20240111
603400.SH,603400,华之杰,江苏,机械基件,主板,20250620
603262.SH,603262,技源集团,江苏,食品,主板,20250723
603370.SH,603370,华新精科,江苏,电气设备,主板,20250905
001382.SZ,001382,新亚电缆,广东,电气设备,主板,20250321
603381.SH,603381,永臻股份,江苏,电气设备,主板,20240626
603210.SH,603210,泰鸿万立,浙江,汽车配件,主板,20250409
603248.SH,603248,锡华科技,江苏,机械基件,主板,20251223
603334.SH,603334,丰倍生物,江苏,化工原料,主板,20251105
603406.SH,603406,天富龙,江苏,化纤,主板,20250808
001233.SZ,001233,海安集团,福建,汽车配件,主板,20251125
601026.SH,601026,道生天合,上海,电气设备,主板,20251017
001325.SZ,001325,元创股份,浙江,橡胶,主板,20251218
603202.SH,603202,天有为,黑龙江,汽车配件,主板,20250424
603382.SH,603382,海阳科技,江苏,化纤,主板,20250612
001285.SZ,001285,瑞立科密,广东,汽车配件,主板,20250930
603014.SH,603014,威高血净,山东,医疗保健,主板,20250519
603175.SH,603175,超颖电子,湖北,元器件,主板,20251024
001280.SZ,001280,中国铀业,北京,小金属,主板,20251203
603092.SH,603092,德力佳,江苏,机械基件,主板,20251107
603352.SH,603352,至信股份,重庆,汽车配件,主板,20260115
601112.SH,601112,振石股份,浙江,玻璃,主板,20260129
